material_id,pretty_formula,work_function,miller_index,surface_energy,fermi_energy,planar_density,structure_type,symmetry_symbol,bulk_atomic_density,c_over_a_ratio,b_over_a_ratio,lattice_alpha,lattice_beta,lattice_gamma,atomic_number,atomic_radius,1st_ionization_energy_eV,electron_affinity_eV,electronegativity,valence_electrons,Youngs_modulus,shear_modulus,bulk_modulus
mp-639727,Cs,1.6465910991846084,"[1, 1, -2, 0]",0.07406651236783346,-0.6575,0.01166806345187373,HCP,P6_3/mmc,0.008049692771668148,3.327682253365741,1.0,90.0,90.0,120.00000000000001,55,2.6,3.89390572743,0.471598338,0.79,1,1.7,,1.6
mp-639727,Cs,1.476434219839373,"[1, 1, -2, 1]",0.07672239127077654,-0.65457328,0.005742910182277981,HCP,P6_3/mmc,0.008049692771668148,3.327682253365741,1.0,90.0,90.0,120.00000000000001,55,2.6,3.89390572743,0.471598338,0.79,1,1.7,,1.6
mp-639727,Cs,1.8944956103048796,"[1, 0, -1, 2]",0.07517637433743554,-0.7168,0.008995814710085077,HCP,P6_3/mmc,0.008049692771668148,3.327682253365741,1.0,90.0,90.0,120.00000000000001,55,2.6,3.89390572743,0.471598338,0.79,1,1.7,,1.6
mp-639727,Cs,1.535506650936329,"[2, 0, -2, 1]",0.06589179330017945,-0.6612,0.005045614423131648,HCP,P6_3/mmc,0.008049692771668148,3.327682253365741,1.0,90.0,90.0,120.00000000000001,55,2.6,3.89390572743,0.471598338,0.79,1,1.7,,1.6
mp-639727,Cs,2.0735628289384267,"[0, 0, 0, 1]",0.057631026800985884,-0.77827502,0.038381736245358095,HCP,P6_3/mmc,0.008049692771668148,3.327682253365741,1.0,90.0,90.0,120.00000000000001,55,2.6,3.89390572743,0.471598338,0.79,1,1.7,,1.6
mp-639727,Cs,1.8352353800364996,"[1, 0, -1, 0]",0.07430104858636019,-0.7208,0.010119608911278746,HCP,P6_3/mmc,0.008049692771668148,3.327682253365741,1.0,90.0,90.0,120.00000000000001,55,2.6,3.89390572743,0.471598338,0.79,1,1.7,,1.6
mp-639727,Cs,1.5109459508385927,"[2, 1, -3, 1]",0.07480797920304912,-0.6738,0.003782635683344566,HCP,P6_3/mmc,0.008049692771668148,3.327682253365741,1.0,90.0,90.0,120.00000000000001,55,2.6,3.89390572743,0.471598338,0.79,1,1.7,,1.6
mp-639727,Cs,1.8590582757815346,"[1, 0, -1, 1]",0.06569027781315834,-0.72674138,0.00978539556388028,HCP,P6_3/mmc,0.008049692771668148,3.327682253365741,1.0,90.0,90.0,120.00000000000001,55,2.6,3.89390572743,0.471598338,0.79,1,1.7,,1.6
mp-639727,Cs,1.676613468059214,"[2, -1, -1, 2]",0.07593458909904875,-0.82398778,0.005558277407569039,HCP,P6_3/mmc,0.008049692771668148,3.327682253365741,1.0,90.0,90.0,120.00000000000001,55,2.6,3.89390572743,0.471598338,0.79,1,1.7,,1.6
mp-639727,Cs,1.5867216629648444,"[2, 1, -3, 2]",0.07474440482881002,-0.7778,0.003719653495390749,HCP,P6_3/mmc,0.008049692771668148,3.327682253365741,1.0,90.0,90.0,120.00000000000001,55,2.6,3.89390572743,0.471598338,0.79,1,1.7,,1.6
mp-81,Au,4.925247611721759,"[1, 1, 0]",0.827326141398106,-0.6900138,0.04079038709804563,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,4.928656665064419,"[1, 1, 0]",0.9085794742471774,-0.08823991,0.08158078405351572,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,4.955019393748523,"[2, 2, 1]",0.7799619121494142,-0.082,0.03820786887308604,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,5.004271234048562,"[1, 0, 0]",0.8605973842342504,-0.0963,0.11483870037542337,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,4.705001188952481,"[2, 1, 0]",0.9058146799329917,-0.04167285,0.051401424556678496,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,4.955758474879402,"[2, 1, 1]",0.8215335200954694,-0.1256,0.04666650772854207,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,5.159964329991748,"[1, 1, 1]",0.7103681479067603,-0.10856762,0.1326430774688656,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,5.058637033801509,"[3, 3, 2]",0.7481345416473041,-0.0655,0.02454800400940408,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,4.941875077112292,"[3, 1, 1]",0.8695803749005572,-0.0861,0.06908172388171958,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,5.023708238687202,"[3, 2, 2]",0.747612550095718,-0.1258,0.027670891155181267,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,4.927875998873233,"[3, 1, 0]",0.9057588277620238,-0.0924,0.03638410777491436,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,4.922395423698876,"[3, 2, 0]",0.913040766040574,-0.0557,0.03206069502017331,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,4.89560028533146,"[3, 3, 1]",0.8307824167114329,-0.0597,0.05287634912058078,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-81,Au,4.88554039943575,"[3, 2, 1]",0.8482990179817306,-0.0457,0.03056846267452781,FCC,Fm-3m,0.055112396615507125,1.0,1.0,90.0,90.0,90.0,79,1.35,9.225554,2.30861025,2.54,25,78.0,27.0,220.0
mp-8566,Ag,4.418926434883689,"[0, 0, 0, 1]",0.738821940671654,-0.6339,0.13434265434378664,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-8566,Ag,4.03569292422432,"[1, 0, -1, 0]",0.7534478449063681,-0.6342,0.07065588911552248,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-8566,Ag,4.0670859473221785,"[2, 1, -3, 0]",0.8463665182057281,-0.5579,0.026614823392896645,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-8566,Ag,3.944178794318842,"[2, 1, -3, 2]",0.8612833698049105,-0.49590454,0.013056303250413442,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-8566,Ag,3.9287565292135596,"[2, -1, -1, 2]",0.8868354362246543,-0.51942427,0.019397941455987187,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-8566,Ag,4.19664944053897,"[1, 0, -1, 2]",0.7735349511014143,-0.573,0.03134204704135397,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-8566,Ag,4.000348223387669,"[2, 2, -4, 1]",0.8758365526677476,-0.5321,0.010130219498676728,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-8566,Ag,4.012400411117947,"[1, 1, -2, 0]",0.8592696668443529,-0.5154,0.04067403347456788,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-8566,Ag,4.201527914702696,"[1, 0, -1, 1]",0.7733516318210691,-0.7422,0.034136039475802744,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-8566,Ag,4.134925004842312,"[2, 0, -2, 1]",0.7787797640807854,-0.7155,0.017575004519385363,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-8566,Ag,4.009911434154069,"[2, 1, -3, 1]",0.8550175394034161,-0.5839,0.01325599257618964,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-8566,Ag,4.0053829803425876,"[1, 1, -2, 1]",0.875443900865268,-0.8402,0.020044285378151325,HCP,P6_3/mmc,0.057589638802225784,3.250869576624465,1.0,90.0,90.0,119.99999999999999,47,1.6,7.576234,1.304473,1.93,11,83.0,30.0,100.0
mp-87,Be,3.8750490604750745,"[1, 1, -2, 0]",2.1433681713891266,0.5378,0.14272456391715382,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-87,Be,4.714776139978711,"[1, 0, -1, 2]",2.2733249910704423,-0.134,0.08335206777502928,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-87,Be,4.593273686440692,"[2, 1, -3, 2]",2.314562380910688,-0.002,0.043199249746702605,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-87,Be,4.349860639436066,"[1, 1, -2, 1]",2.4727635518168682,0.1411,0.06803212051396539,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-87,Be,4.950639641217858,"[1, 0, -1, 1]",1.930097656518357,-0.2062,0.10856805881207751,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-87,Be,4.144742967447216,"[2, 1, -3, 0]",2.097855353639993,0.2816,0.04671216257845184,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-87,Be,4.22907490080258,"[2, 1, -3, 1]",2.38138029672317,0.2,0.045752128593326925,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-87,Be,4.202382043152017,"[2, 2, -4, 1]",2.347323157155811,0.2624,0.035250965339701894,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-87,Be,4.6581571134793744,"[2, 0, -2, 1]",1.90942150887779,0.0032,0.05969158318335962,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-87,Be,4.479190144892515,"[1, 0, -1, 0]",1.9041295291740798,0.1246,0.12368566043198864,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-87,Be,4.785500153905933,"[2, -1, -1, 2]",2.504534167123861,-0.0129,0.06034904974584244,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-87,Be,5.320596852567871,"[0, 0, 0, 1]",1.7956454344627037,-0.31276101,0.22556511272916918,HCP,P6_3/mmc,0.12597353181966925,1.578121615466846,1.0,90.0,90.0,119.99999999999999,4,1.05,9.322699,-0.52,1.57,2,287.0,132.0,130.0
mp-90,Cr,4.116787795491696,"[2, 1, 0]",3.539193697915772,1.5445,0.055254403023446974,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,4.082557216336123,"[1, 0, 0]",3.632293024301785,1.6243,0.1235714662223045,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,4.042987503964955,"[1, 1, 1]",3.435750674977026,1.5551,0.0713605746466194,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,3.6858219169647244,"[2, 1, 1]",3.5234826485557997,1.7385,0.02523360227945046,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,3.8537310879012545,"[2, 2, 1]",3.338079475089475,1.6439,0.04120126968754693,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,4.205222551830743,"[3, 2, 1]",3.447228204647856,1.5028,0.06604325567310391,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,3.860418250249572,"[3, 1, 0]",3.5229562521260314,2.8039,0.07813898660941444,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,4.00960757779933,"[3, 3, 2]",3.477414615365632,1.6154,0.05268307642161004,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,3.531102684081474,"[3, 1, 1]",3.4574651932847535,1.69972786,0.037258957104614264,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,4.335679062545501,"[3, 2, 0]",3.450524118464,1.4524,0.03426745985833828,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,3.6396141452837663,"[3, 2, 2]",3.4236042939669082,1.7412,0.02996850966930474,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,4.246276784013129,"[3, 3, 1]",3.4632020774553465,1.4837,0.02834852793305993,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-90,Cr,4.6988575138118165,"[1, 1, 0]",3.2231408723579054,1.28145175,0.1747524340298066,BCC,Im-3m,0.07642642930484823,1.0,1.0,90.0,90.0,90.0,24,1.4,6.76651,0.67592827,1.66,6,279.0,115.0,160.0
mp-94,Cd,3.831230739816221,"[1, 1, -2, 1]",0.5102756689725898,-0.7041,0.032369843848469526,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-94,Cd,3.8469170805222044,"[1, 1, -2, 0]",0.4825380620384484,-0.6646,0.06768551700014191,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-94,Cd,3.8957747434619443,"[1, 0, -1, 2]",0.38621029925235517,-0.6948,0.042803899822637534,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-94,Cd,3.899716423061377,"[2, -1, -1, 2]",0.46319757792940736,-0.6732,0.02948448209241151,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-94,Cd,3.7609348382614485,"[2, 1, -3, 0]",0.43398114894211265,-0.6478,0.022153549205358516,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-94,Cd,3.6919465945747687,"[2, 1, -3, 2]",0.48109821244564177,-0.6594,0.020546965205667976,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-94,Cd,3.865630211607766,"[2, 2, -4, 1]",0.45052580320599034,-0.7222,0.016416839681061002,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-94,Cd,3.7839276509018402,"[2, 1, -3, 1]",0.45444304928183843,-0.6936,0.021409068520094304,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-94,Cd,3.6585555673395307,"[2, 0, -2, 1]",0.4498230215787791,-0.7343,0.028224245646242662,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-94,Cd,3.7244959129818755,"[1, 0, -1, 0]",0.2802710155904539,-0.6492,0.058106499098368805,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-94,Cd,3.706701113445193,"[1, 0, -1, 1]",0.37887460147686314,-0.6061,0.05275188914932958,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-94,Cd,3.634398464978438,"[0, 0, 0, 1]",0.15853627432339942,-0.46650994,0.12566471473779367,HCP,P6_3/mmc,0.04482792836179613,1.9895142895017222,1.0,90.0,90.0,120.00000000000001,48,1.55,8.99382,-0.72,1.69,12,50.0,19.0,42.0
mp-10172,Na,2.4594936167803385,"[2, 0, -2, 1]",0.2415371026911316,-1.0193,0.021474755347014176,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10172,Na,2.687711363703076,"[1, 0, -1, 2]",0.23782777879724573,-1.0593,0.030365787031982547,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10172,Na,2.5576134740211085,"[1, 0, -1, 1]",0.21800462547201174,-1.0592,0.03925984549599183,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10172,Na,2.668157382262353,"[2, 1, -3, 2]",0.23512806539400438,-1.0457,0.015574557397803421,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10172,Na,2.2455230200669236,"[2, 1, -3, 1]",0.23856643707032116,-0.9647,0.016381590627052574,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10172,Na,2.656243970515911,"[2, -1, -1, 2]",0.23436127366341805,-1.0397,0.021732090849790123,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10172,Na,2.3870725870662843,"[2, 1, -3, 0]",0.2310661743410752,-1.0089,0.0167993675626919,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10172,Na,2.671010399347709,"[1, 0, -1, 0]",0.2061709186013854,-1.0754,0.04437992819962368,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10172,Na,2.316305878570059,"[1, 1, -2, 1]",0.24602955003927035,-0.9877,0.02451756266464797,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10172,Na,2.309110545963888,"[2, 2, -4, 1]",0.2420168418327704,-0.9886,0.012666200262387028,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10172,Na,2.4483220344317527,"[1, 1, -2, 0]",0.2345703236400141,-1.0284,0.051296302220657605,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10172,Na,2.8143913732928816,"[0, 0, 0, 1]",0.19402836848936786,-1.14366694,0.08271340244718293,HCP,P6_3/mmc,0.027072248916456206,1.6995347509892589,1.0,90.0,90.0,120.00000000000001,11,1.8,5.13907696,0.54792625,0.93,1,10.0,3.3,6.3
mp-10257,Ni,4.304016361325633,"[1, 0, -1, 1]",2.5319926681913603,1.8247,0.08781532506457684,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-10257,Ni,4.419072284880135,"[1, 1, -2, 0]",2.222868758921372,1.7663,0.11450453403866909,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-10257,Ni,4.553659961379969,"[2, -1, -1, 2]",2.229091980962886,1.729,0.048914337337142365,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-10257,Ni,4.414465860928151,"[1, 1, -2, 1]",2.302368987416651,1.7627,0.0547710846254991,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-10257,Ni,4.85785323440664,"[1, 0, -1, 0]",1.9570561391955414,1.5719,0.0991481401974845,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-10257,Ni,4.811854740821879,"[2, 0, -2, 1]",2.0477521227358912,1.5814,0.04797855354316064,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-10257,Ni,4.527510934040682,"[2, 1, -3, 0]",2.1834757214533234,1.711,0.0374933299300145,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-10257,Ni,4.413468663573723,"[2, 2, -4, 1]",2.2884780121877886,1.7709,0.0283028588399648,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-10257,Ni,4.63502368706942,"[1, 0, -1, 2]",2.19930695707104,1.6942,0.06826562935563626,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-10257,Ni,4.464522630885743,"[2, 1, -3, 1]",2.25524885174939,1.7443,0.03677162991289202,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-10257,Ni,4.5241871064444314,"[2, 1, -3, 2]",2.5431447920739676,1.73628384,0.03483803917262256,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-10257,Ni,5.042005105824023,"[0, 0, 0, 1]",1.8472757257046373,1.48939976,0.18821407989006209,HCP,P6_3/mmc,0.0946181650224129,1.6637130206521973,1.0,90.0,90.0,120.00000000000001,28,1.35,7.639878,1.1571612,1.91,10,200.0,76.0,180.0
mp-104,Sb,4.3467681665981095,"[1, 0, -1, 1]",0.2728631310405931,0.9759,0.0566895399873357,Rhombohedral,R-3m,0.03180610224469074,2.6387886209721643,1.0,90.0,90.0,119.99999999999999,51,1.45,8.608389,1.04740119,2.05,15,55.0,20.0,42.0
mp-104,Sb,4.233285082998057,"[0, 0, 0, 1]",0.16047800394938672,1.1397,0.060267963886629236,Rhombohedral,R-3m,0.03180610224469074,2.6387886209721643,1.0,90.0,90.0,119.99999999999999,51,1.45,8.608389,1.04740119,2.05,15,55.0,20.0,42.0
mp-104,Sb,4.3136123278381895,"[2, 1, -3, 1]",0.315913194839232,1.0631,0.02238880756941368,Rhombohedral,R-3m,0.03180610224469074,2.6387886209721643,1.0,90.0,90.0,119.99999999999999,51,1.45,8.608389,1.04740119,2.05,15,55.0,20.0,42.0
mp-104,Sb,4.265236579630655,"[2, -1, -1, 2]",0.44525549802285586,1.0504,0.010735846427278954,Rhombohedral,R-3m,0.03180610224469074,2.6387886209721643,1.0,90.0,90.0,119.99999999999999,51,1.45,8.608389,1.04740119,2.05,15,55.0,20.0,42.0
